,bizesNm,indsLclsNm,indsSclsNm,rdnmAdr,lon,lat
304,키톤신라호텔서울,소매,일반의류,서울특별시 중구 동호로 249,127.007686128987,37.5577491936384
305,라폰타나신라호텔,음식,기타전문서양음식점,서울특별시 중구 동호로 249,127.007686128987,37.5577491936384
306,로비라운지,숙박,호텔/콘도,서울특별시 중구 동호로 249,127.007686128987,37.5577491936384
307,도치피자장충점,음식,피자전문,서울특별시 중구 동호로24길 27-6,127.005010208159,37.5606640777781
308,남산제이그랜하우스,생활서비스,예식장/예식서비스,서울특별시 중구 장충단로 72,127.002504663757,37.551632487895
309,일공오카페장충점,음식,커피전문점/카페/다방,서울특별시 중구 장충단로8길 21,127.007525240609,37.5621990012569
310,스카이라인스포츠,소매,운동/경기용품,서울특별시 중구 장충단로 188,127.006414600575,37.5614508032491
311,이씨엠디,음식,한식/백반/한정식,서울특별시 중구 장충단로 60,127.000477149256,37.5500655435994
312,USB하우스,숙박,캠프/별장/펜션,서울특별시 중구 동호로 290-9,127.003505827439,37.5605883166948
313,뚱뚱이할매족발집,음식,한식/백반/한정식,서울특별시 중구 장충단로4길 24-9,127.007095011538,37.5605014204995
314,맹산식당,음식,한식/백반/한정식,서울특별시 중구 동호로30길 37,127.005003378686,37.5611776154188
315,명동광고,생활서비스,광고물제작,서울특별시 중구 동호로 303,127.002453332074,37.5614264098953
316,버블캐슬,음식,호프/맥주,서울특별시 중구 동호로24길 27-3,127.005205719395,37.5604314538065
317,삼성웰스토리동국대기숙사,음식,커피전문점/카페/다방,서울특별시 중구 필동로1길 40,126.998499583547,37.5591493378003
318,서울석유장충주유소,생활서비스,주유소,서울특별시 중구 장충단로 202,127.007019967835,37.5627443895268
319,송림화원,소매,꽃집/꽃배달,서울특별시 중구 동호로 313-10,127.001917460166,37.5625662065542
320,승화산업동국대점,음식,커피전문점/카페/다방,서울특별시 중구 필동로1길 40,126.998499583547,37.5591493378003
321,아람스포츠,소매,운동/경기용품,서울특별시 중구 장충단로8길 16,127.007349775819,37.5617740353068
322,엔젤미용실,생활서비스,여성미용실,서울특별시 중구 장충단로7길 9-1,127.005769322609,37.5623103732938
323,에이블현대호텔앤리조트,숙박,호텔/콘도,서울특별시 중구 장충단로 60,127.000477149256,37.5500655435994
324,육전마당,음식,한식/백반/한정식,서울특별시 중구 장충단로 177-1,127.005596680113,37.5608221964334
325,장모네순대국밥,음식,한식/백반/한정식,서울특별시 중구 동호로24길 19-6,127.004936857274,37.5602219478856
326,청천강민물장어,음식,민물장어전문,서울특별시 중구 동호로24길 35,127.005280150089,37.5607924986436
327,케이팝레지던스동대문,숙박,모텔/여관/여인숙,서울특별시 중구 퇴계로60길 11,127.006546607332,37.5634432215537
328,평남집,음식,한식/백반/한정식,서울특별시 중구 장충단로 170-1,127.005765540669,37.5600397100053
329,헤어투데이,생활서비스,여성미용실,서울특별시 중구 동호로25길 16,127.001955778731,37.5588452186838
330,현대중구판매대리점,소매,자동차판매,서울특별시 중구 장충단로 210,127.007136452324,37.5633490687028
331,라끄리닉드파리,생활서비스,비만/피부관리,서울특별시 중구 동호로 249,127.007686128987,37.5577491936384
332,고려H&H센터,소매,식료품점,서울특별시 중구 장충단로 205,127.006619180232,37.5630924250737
333,럭키상사,소매,유리/페인트/철물건축자재,서울특별시 중구 동호로25길 46,127.001051859483,37.5595764302655
334,용인상회,소매,양품점,서울특별시 중구 장충단로7길 11,127.005678421758,37.5623366390718
335,의종개발,생활서비스,사업경영상담,서울특별시 중구 동호로25길 12,127.002123493624,37.5589998138557
336,동국CopyCenter,생활서비스,복사대행,서울특별시 중구 동호로 256,127.005438714247,37.5590818501722
337,충무어린이집,학문/교육,어린이집,서울특별시 중구 동호로27길 21,127.001710563203,37.5602577848828
338,기쁜우리게임창고,생활서비스,오락/스포츠용품대여,서울특별시 중구 퇴계로50길 53,127.001120977019,37.5603338920787
339,스포츠119,스포츠,스포츠센터,서울특별시 중구 장충단로8가길 2-7,127.00853917676,37.5625589277791
340,누수탐지기간제근로자,생활서비스,배관난방보일러,서울특별시 중구 장충단로 88,127.003011915824,37.5534839150535
341,브레댄코,음식,제과점,서울특별시 중구 동호로 256,127.005438714247,37.5590818501722
342,동우칼라인쇄,생활서비스,인쇄종합,서울특별시 중구 퇴계로50가길 14,127.001751403112,37.5614384978224
343,알피에이치에셋디벨롭먼트,부동산,부동산중개,서울특별시 중구 장충단로 182,127.006194950799,37.5609443697318
344,좋은옷하우스,소매,일반의류,서울특별시 중구 퇴계로52길 42-7,127.003767009022,37.5613744292572
345,신라호텔VT,숙박,호텔/콘도,서울특별시 중구 동호로 249,127.007686128987,37.5577491936384
346,대호프린팅,음식,호프/맥주,서울특별시 중구 퇴계로50길 51-1,127.001107374262,37.5605049753514
347,동국대학교우편취급국,생활서비스,우체국/우편물취급소,서울특별시 중구 필동로1길 40,126.998405206049,37.5585898898803
348,아티제신라면세점,음식,제과점,서울특별시 중구 동호로 249,127.007686128987,37.5577491936384
