,bizesNm,indsLclsNm,indsSclsNm,rdnmAdr,lon,lat
58,전주해물콩나물국밥,음식,해물찜/탕전문,서울특별시 동작구 흑석로9길 4,126.959962372842,37.5076638199986
59,내가찜한닭,음식,한식/백반/한정식,서울특별시 동작구 흑석로 87,126.959354923212,37.5074241971416
60,베브릿지중앙대점,음식,커피전문점/카페/다방,서울특별시 동작구 흑석로9길 4,126.959962372842,37.5076638199986
61,바비박스,음식,도시락전문점,서울특별시 동작구 흑석로 84,126.953838046904,37.5047984647821
62,두끼떡볶이,음식,떡볶이전문,서울특별시 동작구 흑석로 94,126.95996799772,37.507258397524
63,크린토피아,생활서비스,세탁소/빨래방,서울특별시 동작구 서달로 150,126.962171343589,37.5066019904172
64,아르티장테이블,음식,한식/백반/한정식,서울특별시 동작구 흑석한강로 27,126.966187323429,37.5040872368417
65,出國,음식,커피전문점/카페/다방,서울특별시 동작구 서달로14사길 5-1,126.965140549001,37.5069974714131
66,오다헤어,생활서비스,여성미용실,서울특별시 동작구 흑석로 106-5,126.961441019183,37.5078840714923
67,EnoTerra,소매,잡화점,서울특별시 동작구 현충로 150,126.969637573666,37.5056852100371
68,오땡큐염색방,생활서비스,남성미용실,서울특별시 동작구 서달로14길 40,126.964966681498,37.5073023047794
69,신전떡볶이중앙대점,음식,떡볶이전문,서울특별시 동작구 흑석로 101,126.960572075082,37.507741270769
70,블루스톤푸드코트,음식,한식/백반/한정식,서울특별시 동작구 현충로 131,126.968151156027,37.5068526098628
71,한돈신,음식,기타고기요리,서울특별시 동작구 흑석로 120-1,126.961970392891,37.508861857644
72,브로드웨이헤어,생활서비스,여성미용실,서울특별시 동작구 서달로15길 24,126.9619035342,37.5087891861575
73,올라투,음식,한식/백반/한정식,서울특별시 동작구 서달로10길 12,126.961701975214,37.5061923933821
74,베러댄와플중앙대점,음식,패스트푸드,서울특별시 동작구 서달로 163,126.962368633581,37.5078742029217
75,박가부대흑석점,음식,부대찌개/섞어찌개,서울특별시 동작구 현충로 100-1,126.964724583499,37.507633571344
76,소망부동산,부동산,부동산중개,서울특별시 동작구 흑석로 113,126.96134999467,37.5087392675494
77,동키치킨,음식,후라이드/양념치킨,서울특별시 동작구 현충로 119,126.967238242555,37.5082592790766
78,해랑초밥중대점,음식,음식점-초밥전문,서울특별시 동작구 흑석로 116,126.961644789336,37.5086877964824
79,스완발레학원,학문/교육,학원-무용,서울특별시 동작구 현충로 118,126.966420849822,37.5068374819264
80,마녀스킨&바디,생활서비스,비만/피부관리,서울특별시 동작구 흑석로 118,126.961835053518,37.5088336367258
81,엉터리생고기중앙대점,음식,갈비/삼겹살,서울특별시 동작구 흑석로11길 4,126.960513529647,37.5078849233844
82,이니스프리,소매,화장품판매점,서울특별시 동작구 흑석로 84,126.953838046904,37.5047984647821
83,모던비어433,음식,호프/맥주,서울특별시 동작구 서달로14길 34,126.964739003401,37.5074084354193
84,큰맘할매순대국,음식,순대전문점,서울특별시 동작구 서달로 167,126.962773026881,37.5080759854673
85,상도늘보리흑석점,음식,한식/백반/한정식,서울특별시 동작구 서달로 134-1,126.961168877779,37.505484887775
86,권가네항아리된장족발,음식,한식/백반/한정식,서울특별시 동작구 흑석로9길 13,126.959374289932,37.5076586404608
87,양자강,음식,중국음식/중국집,서울특별시 동작구 서달로 91,126.958973414953,37.5031318414671
88,하브,음식,한식/백반/한정식,서울특별시 동작구 현충로 100,126.964587378582,37.5077404946117
89,예가인공인중개사사무소,부동산,부동산중개,서울특별시 동작구 흑석한강로 27,126.966187323429,37.5040872368417
90,더마니치킨,음식,호프/맥주,서울특별시 동작구 서달로15길 17,126.962145149424,37.5084939632544
91,매머드커피중앙대점,음식,커피전문점/카페/다방,서울특별시 동작구 흑석로 101,126.960572075082,37.507741270769
92,엠노래빠,음식,룸살롱/단란주점,서울특별시 동작구 서달로14길 38,126.964853340167,37.5073193325458
93,고개슈퍼마켓,소매,수퍼마켓,서울특별시 동작구 현충로10길 56,126.96742669739,37.5044314658171
94,한나피아노,학문/교육,피아노/바이올린/기타,서울특별시 동작구 서달로10길 57,126.962981584794,37.5044465880208
95,안동찜닭홍수계중,음식,찜닭전문점,서울특별시 동작구 흑석로 102,126.960403556205,37.5060277945876
96,수아음악교습소,학문/교육,피아노/바이올린/기타,서울특별시 동작구 서달로 130,126.961026730806,37.5051322283382
97,한국공인중개사사무소,부동산,부동산중개,서울특별시 동작구 서달로10길 25,126.96198062839,37.5056722338819
98,거목인테리어,소매,인테리어/욕실용품/커튼,서울특별시 동작구 현충로 158,126.970817299355,37.5054341903019
99,한강미용실,생활서비스,여성미용실,서울특별시 동작구 서달로8가길 6,126.96210402948,37.5057454021809
100,집사랑철물,소매,철물/건설자재소매,서울특별시 동작구 서달로10길 59,126.963016383554,37.5043838200501
101,엔젤공인중개사사무소,부동산,부동산중개,서울특별시 동작구 서달로 91,126.958973414953,37.5031318414671
102,리얼엔젤플러스,생활서비스,비만/피부관리,서울특별시 동작구 현충로 131,126.968151156027,37.5068526098628
103,정원공인중개사사무소,부동산,부동산중개,서울특별시 동작구 현충로 108,126.965327955816,37.5073505223951
104,바이오썸,소매,건강식품판매,서울특별시 동작구 흑석한강로 27,126.965754609566,37.5026597900442
105,메이드인헤어,생활서비스,여성미용실,서울특별시 동작구 서달로8가길 18,126.962841109319,37.5056077084921
106,개별용달,생활서비스,종합이삿짐대행,서울특별시 동작구 서달로2길 6-1,126.961317862944,37.4996293747545
107,개별용달,생활서비스,종합이삿짐대행,서울특별시 동작구 서달로 94,126.96045964782,37.5019825762459
108,대한노화방지의학회,소매,화방/필방,서울특별시 동작구 흑석로 102,126.960403556205,37.5060277945876
109,노랑통닭,음식,후라이드/양념치킨,서울특별시 동작구 흑석로 101-3,126.960672359838,37.5078502790846
110,대영슈퍼,소매,수퍼마켓,서울특별시 동작구 현충로24길 14,126.971140504279,37.504959449384
111,명문본가왕족발보쌈,음식,족발/보쌈전문,서울특별시 동작구 서달로10가길 1,126.962308503855,37.5048641702625
112,서경혜부동산,부동산,부동산중개,서울특별시 동작구 흑석로9길 43,126.957693375826,37.5081574174042
113,명동호프치킨카,음식,호프/맥주,서울특별시 동작구 서달로10길 7,126.96183593735,37.5063197177437
114,양재종합건재,소매,철물/건설자재소매,서울특별시 동작구 현충로 142,126.968921263928,37.505958284992
115,아이씨티CUBE,소매,편의점,서울특별시 동작구 서달로 91,126.957902565945,37.5020591608422
116,원리샘수학교습소,학문/교육,학원-입시,서울특별시 동작구 현충로 119,126.967238242555,37.5082592790766
117,이연공인중개사사무소,부동산,부동산중개,서울특별시 동작구 서달로 150,126.962171343589,37.5066019904172
