,bizesNm,indsLclsNm,indsSclsNm,rdnmAdr,lon,lat
521,아텐츠게임아카데미,학문/교육,컴퓨터학원,서울특별시 서대문구 연세로 8-1,126.937284068375,37.5563345623891
522,굳스캔,소매,시장/종합상가,서울특별시 서대문구 신촌로 109,126.937777969987,37.5558254142018
523,파티션WSC,음식,커피전문점/카페/다방,서울특별시 서대문구 이화여대길 88-9,126.943579883484,37.559328454586
524,베지베어,음식,한식/백반/한정식,서울특별시 서대문구 신촌역로 22-5,126.943020013663,37.5588999547767
525,포토시그니처,생활서비스,사진관,서울특별시 서대문구 연세로 24,126.937093972284,37.5577655044565
526,블랙티드,음식,커피전문점/카페/다방,서울특별시 서대문구 이화여대8길 2,126.945943854029,37.5586377619443
527,설레임삼겹살1989,음식,갈비/삼겹살,서울특별시 서대문구 연세로5가길 31,126.934883837064,37.5571869418131
528,버거킹,음식,패스트푸드,서울특별시 서대문구 신촌로 121,126.939277954266,37.5561993158556
529,마녀주방,음식,기타전문서양음식점,서울특별시 서대문구 명물길 21,126.937619848637,37.5581937263095
530,오가다,음식,전통찻집/인삼찻집,서울특별시 서대문구 연세로 50,126.942916817516,37.5638006863037
531,퀸스터디카페,음식,커피전문점/카페/다방,서울특별시 서대문구 신촌로 87-4,126.936251270068,37.5557395856445
532,리춘시장,음식,중국음식/중국집,서울특별시 서대문구 연세로9길 10-4,126.936435854404,37.558678638088
533,문상이포차카야505,음식,음식점-일식,서울특별시 서대문구 연세로7안길 17,126.935856728753,37.5580156607905
534,정통꼬리막창,음식,곱창/양구이전문,서울특별시 서대문구 연세로9길 17,126.935839261677,37.5584480023296
535,현명식탁,음식,기타전문서양음식점,서울특별시 서대문구 명물길 32,126.938425772916,37.5580297780237
536,반서울,음식,퓨전음식전문,서울특별시 서대문구 이화여대길 87,126.943516942526,37.5589764857832
537,안다르,소매,캐쥬얼/스포츠의류,서울특별시 서대문구 연세로9길 25,126.935364594093,37.5583986709895
538,뚜레쥬르,음식,제과점,서울특별시 서대문구 이화여대길 52,126.950301476769,37.5642810556138
539,본죽&비빔밥CAFE,음식,돌솥/비빕밥전문점,서울특별시 서대문구 연세로 50,126.942916817516,37.5638006863037
540,바나프레소,음식,한식/백반/한정식,서울특별시 서대문구 이화여대길 33,126.945606885088,37.558454544993
541,아건,음식,동남아음식전문점,서울특별시 서대문구 이화여대길 63,126.944908042073,37.5590519986336
542,군자대한곱창,음식,한식/백반/한정식,서울특별시 서대문구 연세로5나길 8,126.935801769372,37.5571051153843
543,KT나라모바일,소매,핸드폰소매,서울특별시 서대문구 신촌로 169,126.944847235161,37.5569430210211
544,신촌뼈구이,음식,기타일반유흥주점,서울특별시 서대문구 연세로7안길 7,126.936173599332,37.5580185164173
